date,gate_finance_mean,gate_finance_std,gate_finance_lo,gate_finance_hi,gate_shipping_mean,gate_shipping_std,gate_shipping_lo,gate_shipping_hi
2024-01-26,0.5401847660541534,0.04717530142791923,0.4930094646262342,0.5873600674820727,0.4598152736822764,0.047175304887135165,0.41263996879514125,0.5069905785694115
2024-02-02,0.5372265775998434,0.055583775591034314,0.48164280200880905,0.5928103531908777,0.4627734621365865,0.05558380367377501,0.40718965846281147,0.5183572658103615
2024-02-09,0.5268627107143402,0.056124144299776205,0.470738566414564,0.5829868550141164,0.4731372892856598,0.05612416572358996,0.4170131235620698,0.5292614550092497
2024-02-16,0.5296337803204855,0.05400823559346072,0.47562554472702473,0.5836420159139462,0.4703661998112996,0.05400825276202039,0.41635794704927925,0.52437445257332
2024-02-23,0.5346261362234751,0.04886047941887275,0.4857656568046024,0.5834866156423478,0.46537383397420246,0.048860443161321564,0.4165133908128809,0.514234277135524
2024-03-01,0.5248983502388,0.056793215847924405,0.46810513439087564,0.5816915660867245,0.47510165969530743,0.05679324463500972,0.4183084150602977,0.5318949043303172
2024-03-08,0.5317273040612539,0.03774763522455471,0.4939796688366992,0.5694749392858086,0.4682727058728536,0.03774763675833294,0.43052506911452065,0.5060203426311866
2024-03-15,0.5154139200846354,0.051428485288547585,0.4639854347960878,0.566842405373183,0.48458608984947205,0.0514285167115665,0.43315757313790554,0.5360146065610385
2024-03-22,0.5299379626909891,0.040463662114792825,0.48947430057619634,0.5704016248057819,0.4700620671113332,0.040463640330418195,0.429598426780915,0.5105257074417514
2024-03-29,0.5201577345530192,0.0507181917190337,0.4694395428339855,0.5708759262720529,0.47984228531519574,0.050718181220950946,0.4291241040942448,0.5305604665361466
2024-04-05,0.5152472158273061,0.050992571463107705,0.46425464436419844,0.5662397872904139,0.4847527543703715,0.05099259231733688,0.43376016205303464,0.5357453466877085
2024-04-12,0.5340940157572428,0.04544785520841232,0.4886461605488305,0.5795418709656551,0.4659059941768646,0.045447857842323726,0.4204581363345409,0.5113538520191884
2024-04-19,0.5427409708499908,0.048216614588110926,0.4945243562618799,0.5909575854381017,0.45725902915000916,0.048216637549037544,0.4090423916009716,0.5054756666990468
2024-04-26,0.5456949472427368,0.04513993228767776,0.500555014955059,0.5908348795304146,0.4543050726254781,0.04513992696254946,0.4091651456629286,0.49944499958802757
2024-05-03,0.5386083424091339,0.04419646364377133,0.4944118787653626,0.5828048060529052,0.46139166752497357,0.04419646305747531,0.41719520446749825,0.5055881305824489
