week_ending_friday,from_site,to_site,n_voyages,mean_transit_days
2019-05-03,P009,P001,0.0,
2019-05-03,P009,P002,0.0,
2019-05-03,P009,P004,11.0,32.81155092592593
2019-05-03,P009,P005,1.0,33.765150462962964
2019-05-03,P009,P006,3.0,25.420721450617282
2019-05-03,P010,P008,0.0,
2019-05-03,P011,P001,0.0,
2019-05-03,P011,P002,1.0,58.82761574074074
2019-05-03,P011,P004,0.0,
2019-05-03,P011,P009,0.0,
2019-05-10,P001,P002,1.0,53.919895833333335
2019-05-10,P001,P003,0.0,
2019-05-10,P001,P004,8.0,43.36631944444444
2019-05-10,P001,P005,5.0,32.120916666666666
2019-05-10,P001,P006,0.0,
2019-05-10,P001,P008,0.0,
2019-05-10,P001,P009,0.0,
2019-05-10,P001,P011,0.0,
2019-05-10,P002,P001,1.0,
2019-05-10,P002,P003,6.0,7.095594135802469
2019-05-10,P002,P004,8.0,45.58937210648148
2019-05-10,P002,P005,1.0,54.2784375
2019-05-10,P002,P006,1.0,27.95711805555555
2019-05-10,P002,P007,0.0,
2019-05-10,P002,P008,0.0,
2019-05-10,P002,P009,0.0,
2019-05-10,P002,P010,0.0,
2019-05-10,P002,P011,1.0,7.795092592592592
2019-05-10,P003,P002,9.0,11.763083847736626
2019-05-10,P003,P004,3.0,17.28436342592593
2019-05-10,P003,P005,0.0,
2019-05-10,P003,P006,0.0,
2019-05-10,P003,P008,1.0,2.759236111111111
2019-05-10,P003,P009,0.0,
2019-05-10,P004,P001,20.0,36.34118664717349
2019-05-10,P004,P002,27.0,31.90102478780864
2019-05-10,P004,P003,8.0,21.388875868055557
2019-05-10,P004,P005,3.0,59.37021219135803
2019-05-10,P004,P006,18.0,22.63955697016461
2019-05-10,P004,P007,0.0,
2019-05-10,P004,P008,3.0,20.064023919753087
2019-05-10,P004,P009,13.0,25.185278829966332
2019-05-10,P004,P011,0.0,
2019-05-10,P005,P001,2.0,13.15654513888889
2019-05-10,P005,P002,1.0,
2019-05-10,P005,P003,0.0,
2019-05-10,P005,P004,1.0,
2019-05-10,P005,P006,0.0,
2019-05-10,P005,P008,0.0,
2019-05-10,P006,P001,1.0,60.08989583333334
2019-05-10,P006,P002,1.0,22.186712962962964
2019-05-10,P006,P004,15.0,17.08716898148148
2019-05-10,P006,P005,1.0,31.225439814814816
2019-05-10,P006,P008,0.0,
2019-05-10,P006,P009,1.0,41.92930555555556
2019-05-10,P007,P002,1.0,16.790277777777778
2019-05-10,P007,P004,0.0,
2019-05-10,P008,P002,1.0,18.454756944444444
2019-05-10,P008,P003,0.0,
2019-05-10,P008,P004,0.0,
2019-05-10,P008,P006,0.0,
2019-05-10,P008,P010,0.0,
2019-05-10,P009,P001,2.0,55.49752893518519
2019-05-10,P009,P002,0.0,
2019-05-10,P009,P003,2.0,49.0546875
2019-05-10,P009,P004,8.0,26.891166087962965
2019-05-10,P009,P005,0.0,
2019-05-10,P009,P006,5.0,27.559393518518515
2019-05-10,P010,P008,0.0,
2019-05-10,P011,P001,1.0,67.47422453703703
2019-05-10,P011,P002,0.0,
2019-05-10,P011,P004,0.0,
2019-05-10,P011,P005,1.0,29.769270833333337
2019-05-10,P011,P009,0.0,
2019-05-17,P001,P002,0.0,
2019-05-17,P001,P003,3.0,38.35426697530864
2019-05-17,P001,P004,0.0,
2019-05-17,P001,P005,5.0,30.780710648148148
2019-05-17,P001,P006,3.0,52.04267361111111
2019-05-17,P001,P008,0.0,
2019-05-17,P001,P009,1.0,83.80440972222222
2019-05-17,P001,P011,0.0,
2019-05-17,P002,P001,1.0,73.40608796296296
2019-05-17,P002,P003,3.0,12.775983796296295
2019-05-17,P002,P004,0.0,
2019-05-17,P002,P005,2.0,85.13340277777777
2019-05-17,P002,P006,1.0,76.31245370370371
2019-05-17,P002,P007,1.0,20.242314814814815
2019-05-17,P002,P008,4.0,2.185758101851852
2019-05-17,P002,P009,0.0,
2019-05-17,P002,P010,1.0,74.14884259259259
2019-05-17,P002,P011,2.0,13.193153935185183
2019-05-17,P003,P002,6.0,19.28285493827161
2019-05-17,P003,P004,0.0,
2019-05-17,P003,P005,1.0,47.462974537037034
2019-05-17,P003,P006,1.0,24.366261574074073
2019-05-17,P003,P008,0.0,
2019-05-17,P003,P009,0.0,
2019-05-17,P004,P001,22.0,36.183559027777775
2019-05-17,P004,P002,18.0,34.72973048941799
2019-05-17,P004,P003,10.0,16.69684413580247
2019-05-17,P004,P005,3.0,53.75385802469136
2019-05-17,P004,P006,27.0,31.956705840455843
2019-05-17,P004,P007,0.0,
2019-05-17,P004,P008,0.0,
2019-05-17,P004,P009,15.0,27.26133267195767
2019-05-17,P004,P011,1.0,28.90584490740741
2019-05-17,P005,P001,4.0,34.718028549382716
2019-05-17,P005,P002,0.0,
2019-05-17,P005,P003,0.0,
2019-05-17,P005,P004,0.0,
2019-05-17,P005,P006,0.0,
2019-05-17,P005,P008,0.0,
2019-05-17,P005,P009,1.0,40.563032407407405
2019-05-17,P006,P001,0.0,
2019-05-17,P006,P002,1.0,17.861273148148147
2019-05-17,P006,P004,0.0,
2019-05-17,P006,P005,0.0,
2019-05-17,P006,P008,0.0,
2019-05-17,P006,P009,2.0,44.87413773148148
2019-05-17,P007,P002,0.0,
2019-05-17,P007,P004,0.0,
2019-05-17,P008,P002,5.0,25.571481481481477
2019-05-17,P008,P003,1.0,22.726087962962964
2019-05-17,P008,P004,0.0,
2019-05-17,P008,P006,1.0,27.649872685185183
2019-05-17,P008,P010,0.0,
2019-05-17,P009,P001,0.0,
2019-05-17,P009,P002,0.0,
2019-05-17,P009,P003,0.0,
2019-05-17,P009,P004,0.0,
2019-05-17,P009,P005,0.0,
2019-05-17,P009,P006,3.0,34.18038580246914
2019-05-17,P010,P008,0.0,
2019-05-17,P011,P001,0.0,
2019-05-17,P011,P002,3.0,72.27715277777777
2019-05-17,P011,P004,0.0,
2019-05-17,P011,P005,0.0,
2019-05-17,P011,P007,1.0,23.439409722222223
2019-05-17,P011,P009,1.0,29.45087962962963
2019-05-24,P001,P002,1.0,53.43666666666667
2019-05-24,P001,P003,0.0,
2019-05-24,P001,P004,0.0,
2019-05-24,P001,P005,1.0,82.98697916666667
2019-05-24,P001,P006,1.0,48.78527777777778
2019-05-24,P001,P008,0.0,
2019-05-24,P001,P009,0.0,
2019-05-24,P001,P011,0.0,
2019-05-24,P002,P001,1.0,41.071412037037035
2019-05-24,P002,P003,6.0,15.987993827160494
2019-05-24,P002,P004,0.0,
2019-05-24,P002,P005,2.0,61.32580439814815
2019-05-24,P002,P006,3.0,60.776674382716045
2019-05-24,P002,P007,0.0,
2019-05-24,P002,P008,1.0,10.979328703703704
2019-05-24,P002,P009,0.0,
2019-05-24,P002,P010,0.0,
2019-05-24,P002,P011,1.0,26.491157407407407
2019-05-24,P003,P002,4.0,6.713315972222222
2019-05-24,P003,P004,0.0,
2019-05-24,P003,P005,0.0,
2019-05-24,P003,P006,0.0,
2019-05-24,P003,P008,1.0,0.5778356481481481
2019-05-24,P003,P009,1.0,22.36570601851852
2019-05-24,P004,P001,23.0,30.539483375420875
2019-05-24,P004,P002,16.0,56.712665895061726
2019-05-24,P004,P003,9.0,29.086972736625512
2019-05-24,P004,P005,5.0,55.42957175925926
2019-05-24,P004,P006,21.0,42.44229817708333
2019-05-24,P004,P007,1.0,40.45784722222222
2019-05-24,P004,P008,1.0,49.869733796296295
2019-05-24,P004,P009,11.0,44.32546875
2019-05-24,P004,P011,0.0,
2019-05-24,P005,P001,4.0,19.6326244212963
2019-05-24,P005,P002,0.0,
2019-05-24,P005,P003,1.0,48.17478009259259
2019-05-24,P005,P004,0.0,
2019-05-24,P005,P006,1.0,
2019-05-24,P005,P008,0.0,
2019-05-24,P005,P009,1.0,
2019-05-24,P006,P001,0.0,
2019-05-24,P006,P002,0.0,
2019-05-24,P006,P004,0.0,
2019-05-24,P006,P005,0.0,
2019-05-24,P006,P008,0.0,
2019-05-24,P006,P009,4.0,17.46636959876543
2019-05-24,P007,P002,1.0,2.522453703703704
2019-05-24,P007,P004,0.0,
2019-05-24,P008,P002,2.0,11.096417824074074
2019-05-24,P008,P003,1.0,33.31774305555555
2019-05-24,P008,P004,0.0,
2019-05-24,P008,P006,0.0,
2019-05-24,P008,P010,0.0,
2019-05-24,P009,P001,1.0,40.021516203703705
2019-05-24,P009,P002,0.0,
2019-05-24,P009,P003,0.0,
2019-05-24,P009,P004,0.0,
2019-05-24,P009,P005,2.0,58.05216435185186
2019-05-24,P009,P006,3.0,8.804286265432099
2019-05-24,P010,P008,0.0,
2019-05-24,P011,P001,1.0,44.482453703703705
2019-05-24,P011,P002,0.0,
2019-05-24,P011,P004,0.0,
2019-05-24,P011,P005,0.0,
2019-05-24,P011,P007,0.0,
2019-05-24,P011,P009,0.0,
2019-05-31,P001,P002,0.0,
2019-05-31,P001,P003,0.0,
2019-05-31,P001,P004,0.0,
2019-05-31,P001,P005,5.0,33.06551388888889
2019-05-31,P001,P006,1.0,61.67725694444445
2019-05-31,P001,P008,0.0,
2019-05-31,P001,P009,0.0,
2019-05-31,P001,P011,1.0,30.592118055555556
2019-05-31,P002,P001,1.0,29.085787037037036
2019-05-31,P002,P003,3.0,4.220702160493827
2019-05-31,P002,P004,0.0,
2019-05-31,P002,P005,0.0,
2019-05-31,P002,P006,3.0,48.48920524691358
2019-05-31,P002,P007,0.0,
2019-05-31,P002,P008,0.0,
2019-05-31,P002,P009,2.0,56.149791666666665
2019-05-31,P002,P010,0.0,
2019-05-31,P002,P011,2.0,7.615572916666666
2019-05-31,P003,P002,5.0,10.797141203703704
2019-05-31,P003,P004,0.0,
2019-05-31,P003,P005,0.0,
2019-05-31,P003,P006,1.0,29.676747685185184
2019-05-31,P003,P008,0.0,
2019-05-31,P003,P009,2.0,36.46734375
2019-05-31,P004,P001,17.0,31.414249855324073
2019-05-31,P004,P002,14.0,52.061061342592595
2019-05-31,P004,P003,4.0,48.529780092592596
2019-05-31,P004,P005,7.0,78.35848668981481
2019-05-31,P004,P006,17.0,46.06228257275132
2019-05-31,P004,P007,0.0,
2019-05-31,P004,P008,0.0,
2019-05-31,P004,P009,5.0,52.93126543209877
2019-05-31,P004,P011,0.0,
2019-05-31,P005,P001,4.0,22.362288773148148
2019-05-31,P005,P002,0.0,
2019-05-31,P005,P003,1.0,47.02072916666667
2019-05-31,P005,P004,0.0,
2019-05-31,P005,P006,0.0,
2019-05-31,P005,P008,0.0,
2019-05-31,P005,P009,0.0,
2019-05-31,P006,P001,1.0,25.95019675925926
2019-05-31,P006,P002,1.0,24.829791666666665
2019-05-31,P006,P003,2.0,56.365439814814806
2019-05-31,P006,P004,0.0,
2019-05-31,P006,P005,0.0,
2019-05-31,P006,P008,0.0,
2019-05-31,P006,P009,1.0,13.793854166666666
2019-05-31,P007,P002,0.0,
2019-05-31,P007,P004,0.0,
2019-05-31,P008,P002,0.0,
2019-05-31,P008,P003,0.0,
2019-05-31,P008,P004,0.0,
2019-05-31,P008,P006,1.0,24.76996527777778
2019-05-31,P008,P010,0.0,
2019-05-31,P009,P001,1.0,40.910439814814815
2019-05-31,P009,P002,0.0,
2019-05-31,P009,P003,1.0,25.500208333333333
2019-05-31,P009,P004,0.0,
2019-05-31,P009,P005,1.0,36.85006944444444
2019-05-31,P009,P006,1.0,
2019-05-31,P010,P008,0.0,
2019-05-31,P011,P001,0.0,
2019-05-31,P011,P002,0.0,
2019-05-31,P011,P004,0.0,
2019-05-31,P011,P005,0.0,
2019-05-31,P011,P007,0.0,
2019-05-31,P011,P009,0.0,
2019-06-07,P001,P002,3.0,56.837407407407404
2019-06-07,P001,P003,0.0,
2019-06-07,P001,P004,0.0,
2019-06-07,P001,P005,5.0,36.39907407407408
2019-06-07,P001,P006,2.0,52.86984375
2019-06-07,P001,P008,0.0,
2019-06-07,P001,P009,0.0,
2019-06-07,P001,P011,0.0,
2019-06-07,P002,P001,0.0,
2019-06-07,P002,P003,2.0,3.0014756944444447
2019-06-07,P002,P004,0.0,
2019-06-07,P002,P005,1.0,53.27325231481481
2019-06-07,P002,P006,0.0,
2019-06-07,P002,P007,0.0,
2019-06-07,P002,P008,2.0,45.50314236111112
2019-06-07,P002,P009,0.0,
2019-06-07,P002,P010,0.0,
2019-06-07,P002,P011,0.0,
2019-06-07,P003,P002,5.0,1.7258587962962963
2019-06-07,P003,P004,0.0,
2019-06-07,P003,P005,0.0,
2019-06-07,P003,P006,1.0,28.66670138888889
2019-06-07,P003,P008,2.0,8.803344907407407
2019-06-07,P003,P009,1.0,23.120486111111113
2019-06-07,P004,P001,24.0,48.58044817386831
2019-06-07,P004,P002,11.0,46.501422453703704
2019-06-07,P004,P003,5.0,53.43385416666666
2019-06-07,P004,P005,5.0,54.49760706018519
2019-06-07,P004,P006,27.0,59.030687830687825
2019-06-07,P004,P007,0.0,
2019-06-07,P004,P008,0.0,
2019-06-07,P004,P009,4.0,67.40328703703703
2019-06-07,P004,P011,1.0,33.76663194444444
2019-06-07,P005,P001,4.0,26.468512731481482
2019-06-07,P005,P002,0.0,
2019-06-07,P005,P003,0.0,
2019-06-07,P005,P004,0.0,
2019-06-07,P005,P006,1.0,53.5027662037037
2019-06-07,P005,P008,0.0,
2019-06-07,P005,P009,2.0,
2019-06-07,P006,P001,2.0,46.754004629629634
2019-06-07,P006,P002,2.0,41.57909722222222
2019-06-07,P006,P003,3.0,21.44275077160494
2019-06-07,P006,P004,0.0,
2019-06-07,P006,P005,1.0,63.32502314814815
2019-06-07,P006,P008,0.0,
2019-06-07,P006,P009,1.0,12.022650462962964
2019-06-07,P007,P002,0.0,
2019-06-07,P007,P004,0.0,
2019-06-07,P008,P002,4.0,10.168203125
2019-06-07,P008,P003,0.0,
2019-06-07,P008,P004,0.0,
2019-06-07,P008,P006,0.0,
2019-06-07,P008,P010,0.0,
2019-06-07,P009,P001,0.0,
2019-06-07,P009,P002,0.0,
2019-06-07,P009,P003,3.0,24.064594907407407
2019-06-07,P009,P004,0.0,
2019-06-07,P009,P005,1.0,50.61390046296296
2019-06-07,P009,P006,1.0,66.69087962962963
2019-06-07,P010,P008,0.0,
2019-06-07,P011,P001,0.0,
2019-06-07,P011,P002,0.0,
2019-06-07,P011,P004,0.0,
2019-06-07,P011,P005,0.0,
2019-06-07,P011,P007,0.0,
2019-06-07,P011,P009,0.0,
2019-06-14,P001,P002,2.0,46.665219907407405
2019-06-14,P001,P003,1.0,40.42299768518519
2019-06-14,P001,P004,0.0,
2019-06-14,P001,P005,5.0,25.813277777777778
2019-06-14,P001,P006,0.0,
2019-06-14,P001,P008,0.0,
2019-06-14,P001,P009,1.0,48.62097222222222
2019-06-14,P001,P011,0.0,
2019-06-14,P002,P001,1.0,59.64210648148149
2019-06-14,P002,P003,8.0,24.390808738425925
2019-06-14,P002,P004,0.0,
2019-06-14,P002,P005,0.0,
2019-06-14,P002,P006,2.0,47.13585648148148
2019-06-14,P002,P007,1.0,8.737604166666667
2019-06-14,P002,P008,1.0,2.447719907407407
2019-06-14,P002,P009,1.0,41.28440972222222
2019-06-14,P002,P010,0.0,
2019-06-14,P002,P011,0.0,
2019-06-14,P003,P002,10.0,9.72923755787037
2019-06-14,P003,P004,0.0,
2019-06-14,P003,P005,0.0,
2019-06-14,P003,P006,3.0,29.759309413580244
2019-06-14,P003,P008,0.0,
2019-06-14,P003,P009,1.0,20.75125
2019-06-14,P004,P001,10.0,49.53224074074074
2019-06-14,P004,P002,16.0,60.892832341269845
2019-06-14,P004,P003,4.0,80.77086805555555
2019-06-14,P004,P005,2.0,
2019-06-14,P004,P006,27.0,59.65484148550725
2019-06-14,P004,P007,0.0,
2019-06-14,P004,P008,3.0,79.92067708333333
2019-06-14,P004,P009,12.0,57.624215856481484
2019-06-14,P004,P011,0.0,
2019-06-14,P005,P001,4.0,30.866732253086422
2019-06-14,P005,P002,0.0,
2019-06-14,P005,P003,0.0,
2019-06-14,P005,P004,0.0,
2019-06-14,P005,P006,4.0,57.16527777777778
2019-06-14,P005,P008,0.0,
2019-06-14,P005,P009,0.0,
2019-06-14,P006,P001,5.0,32.0909056712963
2019-06-14,P006,P002,4.0,44.615779320987656
2019-06-14,P006,P003,1.0,22.031238425925928
2019-06-14,P006,P004,0.0,
2019-06-14,P006,P005,0.0,
2019-06-14,P006,P008,1.0,21.046261574074073
2019-06-14,P006,P009,0.0,
2019-06-14,P007,P002,0.0,
2019-06-14,P007,P004,0.0,
2019-06-14,P008,P002,1.0,47.977534722222224
2019-06-14,P008,P003,0.0,
2019-06-14,P008,P004,0.0,
2019-06-14,P008,P006,0.0,
2019-06-14,P008,P010,1.0,22.941898148148148
2019-06-14,P009,P001,0.0,
2019-06-14,P009,P002,1.0,
2019-06-14,P009,P003,0.0,
2019-06-14,P009,P004,0.0,
2019-06-14,P009,P005,2.0,34.38463541666667
2019-06-14,P009,P006,1.0,3.759803240740741
2019-06-14,P010,P008,0.0,
2019-06-14,P011,P001,0.0,
2019-06-14,P011,P002,0.0,
2019-06-14,P011,P004,0.0,
2019-06-14,P011,P005,0.0,
2019-06-14,P011,P007,0.0,
2019-06-14,P011,P009,0.0,
2019-06-21,P001,P002,1.0,
2019-06-21,P001,P003,0.0,
2019-06-21,P001,P004,0.0,
2019-06-21,P001,P005,4.0,21.943946759259262
2019-06-21,P001,P006,1.0,
2019-06-21,P001,P008,0.0,
2019-06-21,P001,P009,0.0,
2019-06-21,P001,P011,0.0,
2019-06-21,P002,P001,0.0,
2019-06-21,P002,P003,0.0,
2019-06-21,P002,P004,0.0,
2019-06-21,P002,P005,0.0,
2019-06-21,P002,P006,4.0,27.40398148148148
2019-06-21,P002,P007,0.0,
2019-06-21,P002,P008,1.0,27.999861111111112
2019-06-21,P002,P009,0.0,
2019-06-21,P002,P010,0.0,
2019-06-21,P002,P011,1.0,
2019-06-21,P003,P002,5.0,20.481249999999996
2019-06-21,P003,P004,0.0,
2019-06-21,P003,P005,0.0,
2019-06-21,P003,P006,2.0,25.14951388888889
2019-06-21,P003,P008,1.0,2.4053703703703704
2019-06-21,P003,P009,0.0,
2019-06-21,P004,P001,12.0,57.4575424382716
2019-06-21,P004,P002,19.0,64.07139371141976
2019-06-21,P004,P003,4.0,76.48530671296297
2019-06-21,P004,P005,2.0,46.35288194444445
2019-06-21,P004,P006,25.0,63.06088798868312
2019-06-21,P004,P007,0.0,
2019-06-21,P004,P008,0.0,
2019-06-21,P004,P009,10.0,60.94936197916667
2019-06-21,P004,P011,0.0,
2019-06-21,P005,P001,2.0,20.266197916666666
2019-06-21,P005,P002,0.0,
2019-06-21,P005,P003,1.0,41.960717592592594
2019-06-21,P005,P004,0.0,
2019-06-21,P005,P006,1.0,52.13775462962963
2019-06-21,P005,P008,0.0,
2019-06-21,P005,P009,3.0,66.63365740740741
2019-06-21,P006,P001,1.0,63.96864583333333
2019-06-21,P006,P002,1.0,77.0813888888889
2019-06-21,P006,P003,4.0,26.38917824074074
2019-06-21,P006,P004,0.0,
2019-06-21,P006,P005,0.0,
2019-06-21,P006,P008,1.0,22.083622685185187
2019-06-21,P006,P009,3.0,10.36240162037037
2019-06-21,P007,P002,0.0,
2019-06-21,P007,P004,0.0,
2019-06-21,P008,P002,3.0,13.046527777777778
2019-06-21,P008,P003,1.0,5.059282407407407
2019-06-21,P008,P004,0.0,
2019-06-21,P008,P006,1.0,55.543935185185184
2019-06-21,P008,P010,0.0,
2019-06-21,P009,P001,1.0,41.69009259259259
2019-06-21,P009,P002,0.0,
2019-06-21,P009,P003,0.0,
2019-06-21,P009,P004,0.0,
2019-06-21,P009,P005,0.0,
2019-06-21,P009,P006,1.0,49.841145833333336
2019-06-21,P010,P008,0.0,
2019-06-21,P011,P001,0.0,
2019-06-21,P011,P002,0.0,
2019-06-21,P011,P004,0.0,
2019-06-21,P011,P005,0.0,
2019-06-21,P011,P007,0.0,
2019-06-21,P011,P009,0.0,
2019-06-28,P001,P002,3.0,61.61284722222222
2019-06-28,P001,P003,1.0,88.03815972222222
2019-06-28,P001,P004,0.0,
2019-06-28,P001,P005,3.0,34.97770061728395
2019-06-28,P001,P006,1.0,
2019-06-28,P001,P008,0.0,
2019-06-28,P001,P009,2.0,54.860011574074065
2019-06-28,P001,P011,0.0,
2019-06-28,P002,P001,1.0,86.3052199074074
2019-06-28,P002,P003,4.0,44.758553240740746
2019-06-28,P002,P004,0.0,
2019-06-28,P002,P005,2.0,66.13185185185185
2019-06-28,P002,P006,2.0,80.26814814814814
2019-06-28,P002,P007,0.0,
2019-06-28,P002,P008,0.0,
2019-06-28,P002,P009,1.0,63.763761574074074
2019-06-28,P002,P010,0.0,
2019-06-28,P002,P011,1.0,7.726689814814815
2019-06-28,P003,P002,5.0,6.46999537037037
2019-06-28,P003,P004,0.0,
2019-06-28,P003,P005,0.0,
2019-06-28,P003,P006,0.0,
2019-06-28,P003,P008,0.0,
2019-06-28,P003,P009,2.0,89.28067129629629
2019-06-28,P004,P001,7.0,63.775723379629625
2019-06-28,P004,P002,12.0,71.22673611111111
2019-06-28,P004,P003,5.0,61.247320601851854
2019-06-28,P004,P005,1.0,
2019-06-28,P004,P006,21.0,72.02967147435898
2019-06-28,P004,P007,0.0,
2019-06-28,P004,P008,0.0,
2019-06-28,P004,P009,7.0,74.28638599537037
2019-06-28,P004,P011,1.0,
2019-06-28,P005,P001,6.0,23.704738425925928
2019-06-28,P005,P002,0.0,
2019-06-28,P005,P003,1.0,64.91295138888889
2019-06-28,P005,P004,0.0,
2019-06-28,P005,P006,1.0,29.44931712962963
2019-06-28,P005,P008,1.0,36.28319444444445
2019-06-28,P005,P009,1.0,
2019-06-28,P006,P001,1.0,
2019-06-28,P006,P002,0.0,
2019-06-28,P006,P003,1.0,22.39928240740741
2019-06-28,P006,P004,0.0,
2019-06-28,P006,P005,0.0,
2019-06-28,P006,P008,0.0,
2019-06-28,P006,P009,3.0,18.95662037037037
2019-06-28,P007,P002,0.0,
2019-06-28,P007,P004,0.0,
2019-06-28,P008,P002,1.0,2.0619212962962963
2019-06-28,P008,P003,0.0,
2019-06-28,P008,P004,0.0,
2019-06-28,P008,P006,0.0,
2019-06-28,P008,P010,0.0,
2019-06-28,P009,P001,1.0,42.570659722222224
2019-06-28,P009,P002,1.0,88.22047453703703
2019-06-28,P009,P003,2.0,48.680358796296304
2019-06-28,P009,P004,0.0,
2019-06-28,P009,P005,2.0,40.4284837962963
2019-06-28,P009,P006,4.0,15.52192901234568
2019-06-28,P010,P008,0.0,
2019-06-28,P011,P001,0.0,
2019-06-28,P011,P002,0.0,
2019-06-28,P011,P004,0.0,
2019-06-28,P011,P005,0.0,
2019-06-28,P011,P007,0.0,
2019-06-28,P011,P009,0.0,
2019-07-05,P001,P002,1.0,
2019-07-05,P001,P003,0.0,
2019-07-05,P001,P004,0.0,
2019-07-05,P001,P005,4.0,24.755219907407408
2019-07-05,P001,P006,1.0,
2019-07-05,P001,P008,0.0,
2019-07-05,P001,P009,4.0,43.13987847222222
2019-07-05,P001,P011,0.0,
2019-07-05,P002,P001,0.0,
2019-07-05,P002,P003,3.0,3.108148148148148
2019-07-05,P002,P004,0.0,
2019-07-05,P002,P005,0.0,
2019-07-05,P002,P006,0.0,
2019-07-05,P002,P007,0.0,
2019-07-05,P002,P008,2.0,37.713553240740744
2019-07-05,P002,P009,0.0,
2019-07-05,P002,P010,0.0,
2019-07-05,P002,P011,2.0,60.38109953703703
2019-07-05,P003,P002,6.0,5.41063850308642
2019-07-05,P003,P004,0.0,
2019-07-05,P003,P005,0.0,
2019-07-05,P003,P006,1.0,26.430706018518517
2019-07-05,P003,P008,1.0,5.751956018518518
2019-07-05,P003,P009,2.0,24.546736111111112
2019-07-05,P004,P001,5.0,73.21838348765432
2019-07-05,P004,P002,9.0,62.80451774691358
2019-07-05,P004,P003,7.0,78.37524305555556
2019-07-05,P004,P005,3.0,69.69967592592593
2019-07-05,P004,P006,15.0,72.55473048941799
2019-07-05,P004,P007,0.0,
2019-07-05,P004,P008,0.0,
2019-07-05,P004,P009,5.0,77.84314814814815
2019-07-05,P004,P011,0.0,
2019-07-05,P005,P001,4.0,18.27476466049383
2019-07-05,P005,P002,1.0,67.52797453703704
2019-07-05,P005,P003,0.0,
2019-07-05,P005,P004,0.0,
2019-07-05,P005,P006,1.0,30.52912037037037
2019-07-05,P005,P008,0.0,
2019-07-05,P005,P009,2.0,
2019-07-05,P006,P001,2.0,27.71693287037037
2019-07-05,P006,P002,2.0,62.49936921296296
2019-07-05,P006,P003,2.0,22.076342592592596
2019-07-05,P006,P004,0.0,
2019-07-05,P006,P005,1.0,27.605011574074073
2019-07-05,P006,P008,0.0,
2019-07-05,P006,P009,2.0,25.14815972222222
2019-07-05,P007,P002,0.0,
2019-07-05,P007,P004,0.0,
2019-07-05,P008,P002,2.0,15.830821759259258
2019-07-05,P008,P003,0.0,
2019-07-05,P008,P004,0.0,
2019-07-05,P008,P006,0.0,
2019-07-05,P008,P009,1.0,36.56085648148148
2019-07-05,P008,P010,0.0,
2019-07-05,P009,P001,0.0,
2019-07-05,P009,P002,1.0,66.17684027777777
2019-07-05,P009,P003,1.0,40.778449074074075
2019-07-05,P009,P004,0.0,
2019-07-05,P009,P005,1.0,47.334074074074074
2019-07-05,P009,P006,2.0,1.811597222222222
2019-07-05,P010,P008,0.0,
2019-07-05,P011,P001,0.0,
2019-07-05,P011,P002,0.0,
2019-07-05,P011,P004,0.0,
2019-07-05,P011,P005,0.0,
2019-07-05,P011,P007,0.0,
2019-07-05,P011,P009,0.0,
2019-07-12,P001,P002,2.0,75.09640625
2019-07-12,P001,P003,1.0,
2019-07-12,P001,P004,0.0,
2019-07-12,P001,P005,3.0,38.20233024691358
2019-07-12,P001,P006,4.0,60.24699459876543
2019-07-12,P001,P008,0.0,
2019-07-12,P001,P009,0.0,
2019-07-12,P001,P011,0.0,
2019-07-12,P002,P001,3.0,70.78945601851852
2019-07-12,P002,P003,1.0,
2019-07-12,P002,P004,0.0,
2019-07-12,P002,P005,1.0,
2019-07-12,P002,P006,5.0,47.52082175925926
2019-07-12,P002,P007,0.0,
2019-07-12,P002,P008,2.0,23.929195601851852
2019-07-12,P002,P009,1.0,
2019-07-12,P002,P010,0.0,
2019-07-12,P002,P011,1.0,66.37267361111111
2019-07-12,P003,P002,4.0,13.141747685185186
2019-07-12,P003,P004,0.0,
2019-07-12,P003,P005,0.0,
2019-07-12,P003,P006,3.0,29.22636188271605
2019-07-12,P003,P008,0.0,
2019-07-12,P003,P009,0.0,
2019-07-12,P004,P001,8.0,66.86771219135802
2019-07-12,P004,P002,9.0,78.93120659722223
2019-07-12,P004,P003,2.0,88.30193287037036
2019-07-12,P004,P005,3.0,
2019-07-12,P004,P006,16.0,68.43562644675926
2019-07-12,P004,P007,0.0,
2019-07-12,P004,P008,1.0,72.84186342592592
2019-07-12,P004,P009,5.0,
2019-07-12,P004,P011,2.0,79.99362268518519
2019-07-12,P005,P001,3.0,28.082318672839506
2019-07-12,P005,P002,1.0,30.972638888888888
2019-07-12,P005,P003,1.0,54.05244212962963
2019-07-12,P005,P004,0.0,
2019-07-12,P005,P006,0.0,
2019-07-12,P005,P008,0.0,
2019-07-12,P005,P009,1.0,54.65560185185185
2019-07-12,P006,P001,1.0,
2019-07-12,P006,P002,2.0,43.70967592592593
2019-07-12,P006,P003,1.0,23.081689814814816
2019-07-12,P006,P004,0.0,
2019-07-12,P006,P005,4.0,40.90340277777778
2019-07-12,P006,P008,0.0,
2019-07-12,P006,P009,3.0,24.315632716049382
2019-07-12,P007,P002,0.0,
2019-07-12,P007,P004,0.0,
