week_ending_friday,region_type,region_id,region_short,detections_total,detections_dark,detections_matched,dark_share
2023-08-18,chokepoint,Malacca Strait,malacca,3737.0,1327.0,2410.0,0.3550976719293551
2023-08-25,chokepoint,Malacca Strait,malacca,3737.0,1327.0,2410.0,0.3550976719293551
2023-09-01,chokepoint,Malacca Strait,malacca,4402.0,1403.0,2999.0,0.3187187641980917
2023-09-08,chokepoint,Malacca Strait,malacca,4402.0,1403.0,2999.0,0.3187187641980917
2023-09-15,chokepoint,Malacca Strait,malacca,4402.0,1403.0,2999.0,0.3187187641980917
2023-09-22,chokepoint,Malacca Strait,malacca,4402.0,1403.0,2999.0,0.3187187641980917
2023-09-29,chokepoint,Malacca Strait,malacca,4817.0,1402.0,3415.0,0.2910525223167947
2023-10-06,chokepoint,Malacca Strait,malacca,4817.0,1402.0,3415.0,0.2910525223167947
2023-10-13,chokepoint,Malacca Strait,malacca,4817.0,1402.0,3415.0,0.2910525223167947
2023-10-20,chokepoint,Malacca Strait,malacca,4817.0,1402.0,3415.0,0.2910525223167947
2023-10-27,chokepoint,Malacca Strait,malacca,4817.0,1402.0,3415.0,0.2910525223167947
2023-11-03,chokepoint,Malacca Strait,malacca,5446.0,1461.0,3985.0,0.2682702901211898
2023-11-10,chokepoint,Malacca Strait,malacca,5446.0,1461.0,3985.0,0.2682702901211898
2023-11-17,chokepoint,Malacca Strait,malacca,5446.0,1461.0,3985.0,0.2682702901211898
2023-11-24,chokepoint,Malacca Strait,malacca,5446.0,1461.0,3985.0,0.2682702901211898
2023-12-01,chokepoint,Malacca Strait,malacca,5192.0,1566.0,3626.0,0.3016178736517719
2023-12-08,chokepoint,Malacca Strait,malacca,5192.0,1566.0,3626.0,0.3016178736517719
2023-12-15,chokepoint,Malacca Strait,malacca,5192.0,1566.0,3626.0,0.3016178736517719
2023-12-22,chokepoint,Malacca Strait,malacca,5192.0,1566.0,3626.0,0.3016178736517719
2023-12-29,chokepoint,Malacca Strait,malacca,4321.0,1098.0,3223.0,0.254107845406156
2024-01-05,chokepoint,Malacca Strait,malacca,4321.0,1098.0,3223.0,0.254107845406156
2024-01-12,chokepoint,Malacca Strait,malacca,4321.0,1098.0,3223.0,0.254107845406156
2024-01-19,chokepoint,Malacca Strait,malacca,4321.0,1098.0,3223.0,0.254107845406156
2024-01-26,chokepoint,Malacca Strait,malacca,4321.0,1098.0,3223.0,0.254107845406156
2024-02-02,chokepoint,Malacca Strait,malacca,5349.0,1293.0,4056.0,0.2417274256870443
2024-02-09,chokepoint,Malacca Strait,malacca,5349.0,1293.0,4056.0,0.2417274256870443
2024-02-16,chokepoint,Malacca Strait,malacca,5349.0,1293.0,4056.0,0.2417274256870443
2024-02-23,chokepoint,Malacca Strait,malacca,5349.0,1293.0,4056.0,0.2417274256870443
2024-03-01,chokepoint,Malacca Strait,malacca,4854.0,1141.0,3713.0,0.2350638648537288
2024-03-08,chokepoint,Malacca Strait,malacca,4854.0,1141.0,3713.0,0.2350638648537288
2024-03-15,chokepoint,Malacca Strait,malacca,4854.0,1141.0,3713.0,0.2350638648537288
2024-03-22,chokepoint,Malacca Strait,malacca,4854.0,1141.0,3713.0,0.2350638648537288
2024-03-29,chokepoint,Malacca Strait,malacca,4593.0,1088.0,3505.0,0.2368822120618332
2024-04-05,chokepoint,Malacca Strait,malacca,4593.0,1088.0,3505.0,0.2368822120618332
2024-04-12,chokepoint,Malacca Strait,malacca,4593.0,1088.0,3505.0,0.2368822120618332
2024-04-19,chokepoint,Malacca Strait,malacca,4593.0,1088.0,3505.0,0.2368822120618332
2024-04-26,chokepoint,Malacca Strait,malacca,4593.0,1088.0,3505.0,0.2368822120618332
2024-05-03,chokepoint,Malacca Strait,malacca,4996.0,1366.0,3630.0,0.2734187349879904
2024-05-10,chokepoint,Malacca Strait,malacca,4996.0,1366.0,3630.0,0.2734187349879904
2024-05-17,chokepoint,Malacca Strait,malacca,4996.0,1366.0,3630.0,0.2734187349879904
2024-05-24,chokepoint,Malacca Strait,malacca,4996.0,1366.0,3630.0,0.2734187349879904
2024-05-31,chokepoint,Malacca Strait,malacca,4648.0,1206.0,3442.0,0.2594664371772806
2024-06-07,chokepoint,Malacca Strait,malacca,4648.0,1206.0,3442.0,0.2594664371772806
2024-06-14,chokepoint,Malacca Strait,malacca,4648.0,1206.0,3442.0,0.2594664371772806
2024-06-21,chokepoint,Malacca Strait,malacca,4648.0,1206.0,3442.0,0.2594664371772806
2024-06-28,chokepoint,Malacca Strait,malacca,3540.0,915.0,2625.0,0.2584745762711864
2024-07-05,chokepoint,Malacca Strait,malacca,3540.0,915.0,2625.0,0.2584745762711864
2024-07-12,chokepoint,Malacca Strait,malacca,3540.0,915.0,2625.0,0.2584745762711864
2024-07-19,chokepoint,Malacca Strait,malacca,3540.0,915.0,2625.0,0.2584745762711864
2024-07-26,chokepoint,Malacca Strait,malacca,3540.0,915.0,2625.0,0.2584745762711864
2024-08-02,chokepoint,Malacca Strait,malacca,2918.0,736.0,2182.0,0.2522275531185743
2024-08-09,chokepoint,Malacca Strait,malacca,2918.0,736.0,2182.0,0.2522275531185743
2024-08-16,chokepoint,Malacca Strait,malacca,2918.0,736.0,2182.0,0.2522275531185743
2024-08-23,chokepoint,Malacca Strait,malacca,2918.0,736.0,2182.0,0.2522275531185743
2024-08-30,chokepoint,Malacca Strait,malacca,3153.0,897.0,2256.0,0.2844909609895338
2024-09-06,chokepoint,Malacca Strait,malacca,3153.0,897.0,2256.0,0.2844909609895338
2024-09-13,chokepoint,Malacca Strait,malacca,3153.0,897.0,2256.0,0.2844909609895338
2024-09-20,chokepoint,Malacca Strait,malacca,3153.0,897.0,2256.0,0.2844909609895338
2024-09-27,chokepoint,Malacca Strait,malacca,3153.0,897.0,2256.0,0.2844909609895338
2024-10-04,chokepoint,Malacca Strait,malacca,5661.0,1501.0,4160.0,0.2651475004416181
2024-10-11,chokepoint,Malacca Strait,malacca,5661.0,1501.0,4160.0,0.2651475004416181
2024-10-18,chokepoint,Malacca Strait,malacca,5661.0,1501.0,4160.0,0.2651475004416181
2024-10-25,chokepoint,Malacca Strait,malacca,5661.0,1501.0,4160.0,0.2651475004416181
2024-11-01,chokepoint,Malacca Strait,malacca,4839.0,1343.0,3496.0,0.2775366811324654
2024-11-08,chokepoint,Malacca Strait,malacca,4839.0,1343.0,3496.0,0.2775366811324654
2024-11-15,chokepoint,Malacca Strait,malacca,4839.0,1343.0,3496.0,0.2775366811324654
2024-11-22,chokepoint,Malacca Strait,malacca,4839.0,1343.0,3496.0,0.2775366811324654
2024-11-29,chokepoint,Malacca Strait,malacca,6001.0,1573.0,4428.0,0.2621229795034161
2024-12-06,chokepoint,Malacca Strait,malacca,6001.0,1573.0,4428.0,0.2621229795034161
2024-12-13,chokepoint,Malacca Strait,malacca,6001.0,1573.0,4428.0,0.2621229795034161
2024-12-20,chokepoint,Malacca Strait,malacca,6001.0,1573.0,4428.0,0.2621229795034161
2024-12-27,chokepoint,Malacca Strait,malacca,6001.0,1573.0,4428.0,0.2621229795034161
2025-01-03,chokepoint,Malacca Strait,malacca,5264.0,1400.0,3864.0,0.2659574468085106
2025-01-10,chokepoint,Malacca Strait,malacca,5264.0,1400.0,3864.0,0.2659574468085106
2025-01-17,chokepoint,Malacca Strait,malacca,5264.0,1400.0,3864.0,0.2659574468085106
2025-01-24,chokepoint,Malacca Strait,malacca,5264.0,1400.0,3864.0,0.2659574468085106
2025-01-31,chokepoint,Malacca Strait,malacca,5444.0,1364.0,4080.0,0.2505510653930933
2025-02-07,chokepoint,Malacca Strait,malacca,5444.0,1364.0,4080.0,0.2505510653930933
2025-02-14,chokepoint,Malacca Strait,malacca,5444.0,1364.0,4080.0,0.2505510653930933
2025-02-21,chokepoint,Malacca Strait,malacca,5444.0,1364.0,4080.0,0.2505510653930933
2025-02-28,chokepoint,Malacca Strait,malacca,5409.0,1147.0,4262.0,0.2120539841005731
2025-03-07,chokepoint,Malacca Strait,malacca,5409.0,1147.0,4262.0,0.2120539841005731
2025-03-14,chokepoint,Malacca Strait,malacca,5409.0,1147.0,4262.0,0.2120539841005731
2025-03-21,chokepoint,Malacca Strait,malacca,5409.0,1147.0,4262.0,0.2120539841005731
2025-03-28,chokepoint,Malacca Strait,malacca,5009.0,1136.0,3873.0,0.2267917748053503
2025-04-04,chokepoint,Malacca Strait,malacca,5009.0,1136.0,3873.0,0.2267917748053503
2025-04-11,chokepoint,Malacca Strait,malacca,5009.0,1136.0,3873.0,0.2267917748053503
2025-04-18,chokepoint,Malacca Strait,malacca,5009.0,1136.0,3873.0,0.2267917748053503
2025-04-25,chokepoint,Malacca Strait,malacca,5009.0,1136.0,3873.0,0.2267917748053503
2025-05-02,chokepoint,Malacca Strait,malacca,5443.0,1335.0,4108.0,0.2452691530406026
2025-05-09,chokepoint,Malacca Strait,malacca,5443.0,1335.0,4108.0,0.2452691530406026
2025-05-16,chokepoint,Malacca Strait,malacca,5443.0,1335.0,4108.0,0.2452691530406026
2025-05-23,chokepoint,Malacca Strait,malacca,5443.0,1335.0,4108.0,0.2452691530406026
2025-05-30,chokepoint,Malacca Strait,malacca,5464.0,1520.0,3944.0,0.2781844802342606
2025-06-06,chokepoint,Malacca Strait,malacca,5464.0,1520.0,3944.0,0.2781844802342606
2025-06-13,chokepoint,Malacca Strait,malacca,5464.0,1520.0,3944.0,0.2781844802342606
2025-06-20,chokepoint,Malacca Strait,malacca,5464.0,1520.0,3944.0,0.2781844802342606
2025-06-27,chokepoint,Malacca Strait,malacca,5464.0,1520.0,3944.0,0.2781844802342606
2025-07-04,chokepoint,Malacca Strait,malacca,4270.0,1245.0,3025.0,0.2915690866510538
2025-07-11,chokepoint,Malacca Strait,malacca,4270.0,1245.0,3025.0,0.2915690866510538
2025-07-18,chokepoint,Malacca Strait,malacca,4270.0,1245.0,3025.0,0.2915690866510538
2025-07-25,chokepoint,Malacca Strait,malacca,4270.0,1245.0,3025.0,0.2915690866510538
2025-08-01,chokepoint,Malacca Strait,malacca,3515.0,1086.0,2429.0,0.3089615931721194
2025-08-08,chokepoint,Malacca Strait,malacca,3515.0,1086.0,2429.0,0.3089615931721194
2025-08-15,chokepoint,Malacca Strait,malacca,3515.0,1086.0,2429.0,0.3089615931721194
2025-08-22,chokepoint,Malacca Strait,malacca,3515.0,1086.0,2429.0,0.3089615931721194
2025-08-29,chokepoint,Malacca Strait,malacca,3477.0,828.0,2649.0,0.2381363244176013
2025-09-05,chokepoint,Malacca Strait,malacca,3477.0,828.0,2649.0,0.2381363244176013
2025-09-12,chokepoint,Malacca Strait,malacca,3477.0,828.0,2649.0,0.2381363244176013
2025-09-19,chokepoint,Malacca Strait,malacca,3477.0,828.0,2649.0,0.2381363244176013
2025-09-26,chokepoint,Malacca Strait,malacca,3477.0,828.0,2649.0,0.2381363244176013
2025-10-03,chokepoint,Malacca Strait,malacca,5388.0,1938.0,3450.0,0.3596881959910913
2025-10-10,chokepoint,Malacca Strait,malacca,5388.0,1938.0,3450.0,0.3596881959910913
2025-10-17,chokepoint,Malacca Strait,malacca,5388.0,1938.0,3450.0,0.3596881959910913
2025-10-24,chokepoint,Malacca Strait,malacca,5388.0,1938.0,3450.0,0.3596881959910913
2025-10-31,chokepoint,Malacca Strait,malacca,6539.0,1721.0,4818.0,0.2631900902278636
2025-11-07,chokepoint,Malacca Strait,malacca,6539.0,1721.0,4818.0,0.2631900902278636
2025-11-14,chokepoint,Malacca Strait,malacca,6539.0,1721.0,4818.0,0.2631900902278636
2025-11-21,chokepoint,Malacca Strait,malacca,6539.0,1721.0,4818.0,0.2631900902278636
2025-11-28,chokepoint,Malacca Strait,malacca,5837.0,1571.0,4266.0,0.2691451087887613
2025-12-05,chokepoint,Malacca Strait,malacca,5837.0,1571.0,4266.0,0.2691451087887613
2025-12-12,chokepoint,Malacca Strait,malacca,5837.0,1571.0,4266.0,0.2691451087887613
2025-12-19,chokepoint,Malacca Strait,malacca,5837.0,1571.0,4266.0,0.2691451087887613
2025-12-26,chokepoint,Malacca Strait,malacca,5837.0,1571.0,4266.0,0.2691451087887613
2026-01-02,chokepoint,Malacca Strait,malacca,5947.0,1579.0,4368.0,0.2655120228686732
2026-01-09,chokepoint,Malacca Strait,malacca,5947.0,1579.0,4368.0,0.2655120228686732
2026-01-16,chokepoint,Malacca Strait,malacca,5947.0,1579.0,4368.0,0.2655120228686732
2026-01-23,chokepoint,Malacca Strait,malacca,5947.0,1579.0,4368.0,0.2655120228686732
2026-01-30,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-02-06,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-02-13,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-02-20,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-02-27,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-03-06,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-03-13,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-03-20,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-03-27,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-04-03,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-04-10,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-04-17,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-04-24,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-05-01,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-05-08,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-05-15,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-05-22,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-05-29,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-06-05,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-06-12,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-06-19,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2026-06-26,chokepoint,Malacca Strait,malacca,6735.0,1752.0,4983.0,0.2601336302895323
2019-01-04,aoi,P001,P001,,,,
2019-01-11,aoi,P001,P001,,,,
2019-01-18,aoi,P001,P001,,,,
2019-01-25,aoi,P001,P001,,,,
2019-02-01,aoi,P001,P001,,,,
2019-02-08,aoi,P001,P001,,,,
2019-02-15,aoi,P001,P001,,,,
2019-02-22,aoi,P001,P001,,,,
2019-03-01,aoi,P001,P001,104.0,14.0,90.0,0.1346153846153846
2019-03-08,aoi,P001,P001,104.0,14.0,90.0,0.1346153846153846
2019-03-15,aoi,P001,P001,104.0,14.0,90.0,0.1346153846153846
2019-03-22,aoi,P001,P001,104.0,14.0,90.0,0.1346153846153846
2019-03-29,aoi,P001,P001,107.0,16.0,91.0,0.1495327102803738
2019-04-05,aoi,P001,P001,107.0,16.0,91.0,0.1495327102803738
2019-04-12,aoi,P001,P001,107.0,16.0,91.0,0.1495327102803738
2019-04-19,aoi,P001,P001,107.0,16.0,91.0,0.1495327102803738
2019-04-26,aoi,P001,P001,107.0,16.0,91.0,0.1495327102803738
2019-05-03,aoi,P001,P001,168.0,19.0,149.0,0.1130952380952381
2019-05-10,aoi,P001,P001,168.0,19.0,149.0,0.1130952380952381
2019-05-17,aoi,P001,P001,168.0,19.0,149.0,0.1130952380952381
2019-05-24,aoi,P001,P001,168.0,19.0,149.0,0.1130952380952381
2019-05-31,aoi,P001,P001,227.0,29.0,198.0,0.1277533039647577
2019-06-07,aoi,P001,P001,227.0,29.0,198.0,0.1277533039647577
2019-06-14,aoi,P001,P001,227.0,29.0,198.0,0.1277533039647577
2019-06-21,aoi,P001,P001,227.0,29.0,198.0,0.1277533039647577
2019-06-28,aoi,P001,P001,200.0,20.0,180.0,0.1
2019-07-05,aoi,P001,P001,200.0,20.0,180.0,0.1
2019-07-12,aoi,P001,P001,200.0,20.0,180.0,0.1
2019-07-19,aoi,P001,P001,200.0,20.0,180.0,0.1
2019-07-26,aoi,P001,P001,200.0,20.0,180.0,0.1
2019-08-02,aoi,P001,P001,190.0,20.0,170.0,0.1052631578947368
2019-08-09,aoi,P001,P001,190.0,20.0,170.0,0.1052631578947368
2019-08-16,aoi,P001,P001,190.0,20.0,170.0,0.1052631578947368
2019-08-23,aoi,P001,P001,190.0,20.0,170.0,0.1052631578947368
2019-08-30,aoi,P001,P001,176.0,12.0,164.0,0.0681818181818181
2019-09-06,aoi,P001,P001,176.0,12.0,164.0,0.0681818181818181
2019-09-13,aoi,P001,P001,176.0,12.0,164.0,0.0681818181818181
2019-09-20,aoi,P001,P001,176.0,12.0,164.0,0.0681818181818181
2019-09-27,aoi,P001,P001,176.0,12.0,164.0,0.0681818181818181
2019-10-04,aoi,P001,P001,160.0,26.0,134.0,0.1625
2019-10-11,aoi,P001,P001,160.0,26.0,134.0,0.1625
2019-10-18,aoi,P001,P001,160.0,26.0,134.0,0.1625
2019-10-25,aoi,P001,P001,160.0,26.0,134.0,0.1625
2019-11-01,aoi,P001,P001,139.0,22.0,117.0,0.158273381294964
2019-11-08,aoi,P001,P001,139.0,22.0,117.0,0.158273381294964
2019-11-15,aoi,P001,P001,139.0,22.0,117.0,0.158273381294964
2019-11-22,aoi,P001,P001,139.0,22.0,117.0,0.158273381294964
2019-11-29,aoi,P001,P001,178.0,20.0,158.0,0.1123595505617977
2019-12-06,aoi,P001,P001,178.0,20.0,158.0,0.1123595505617977
2019-12-13,aoi,P001,P001,178.0,20.0,158.0,0.1123595505617977
2019-12-20,aoi,P001,P001,178.0,20.0,158.0,0.1123595505617977
2019-12-27,aoi,P001,P001,178.0,20.0,158.0,0.1123595505617977
2020-01-03,aoi,P001,P001,146.0,21.0,125.0,0.1438356164383561
2020-01-10,aoi,P001,P001,146.0,21.0,125.0,0.1438356164383561
2020-01-17,aoi,P001,P001,146.0,21.0,125.0,0.1438356164383561
2020-01-24,aoi,P001,P001,146.0,21.0,125.0,0.1438356164383561
2020-01-31,aoi,P001,P001,102.0,14.0,88.0,0.1372549019607843
2020-02-07,aoi,P001,P001,102.0,14.0,88.0,0.1372549019607843
2020-02-14,aoi,P001,P001,102.0,14.0,88.0,0.1372549019607843
2020-02-21,aoi,P001,P001,102.0,14.0,88.0,0.1372549019607843
2020-02-28,aoi,P001,P001,99.0,13.0,86.0,0.1313131313131313
2020-03-06,aoi,P001,P001,99.0,13.0,86.0,0.1313131313131313
2020-03-13,aoi,P001,P001,99.0,13.0,86.0,0.1313131313131313
2020-03-20,aoi,P001,P001,99.0,13.0,86.0,0.1313131313131313
2020-03-27,aoi,P001,P001,99.0,13.0,86.0,0.1313131313131313
2020-04-03,aoi,P001,P001,116.0,17.0,99.0,0.146551724137931
2020-04-10,aoi,P001,P001,116.0,17.0,99.0,0.146551724137931
2020-04-17,aoi,P001,P001,116.0,17.0,99.0,0.146551724137931
2020-04-24,aoi,P001,P001,116.0,17.0,99.0,0.146551724137931
2020-05-01,aoi,P001,P001,145.0,16.0,129.0,0.1103448275862069
2020-05-08,aoi,P001,P001,145.0,16.0,129.0,0.1103448275862069
2020-05-15,aoi,P001,P001,145.0,16.0,129.0,0.1103448275862069
2020-05-22,aoi,P001,P001,145.0,16.0,129.0,0.1103448275862069
2020-05-29,aoi,P001,P001,189.0,28.0,161.0,0.1481481481481481
2020-06-05,aoi,P001,P001,189.0,28.0,161.0,0.1481481481481481
2020-06-12,aoi,P001,P001,189.0,28.0,161.0,0.1481481481481481
2020-06-19,aoi,P001,P001,189.0,28.0,161.0,0.1481481481481481
2020-06-26,aoi,P001,P001,189.0,28.0,161.0,0.1481481481481481
2020-07-03,aoi,P001,P001,251.0,20.0,231.0,0.0796812749003984
2020-07-10,aoi,P001,P001,251.0,20.0,231.0,0.0796812749003984
2020-07-17,aoi,P001,P001,251.0,20.0,231.0,0.0796812749003984
2020-07-24,aoi,P001,P001,251.0,20.0,231.0,0.0796812749003984
2020-07-31,aoi,P001,P001,246.0,13.0,233.0,0.0528455284552845
2020-08-07,aoi,P001,P001,246.0,13.0,233.0,0.0528455284552845
2020-08-14,aoi,P001,P001,246.0,13.0,233.0,0.0528455284552845
2020-08-21,aoi,P001,P001,246.0,13.0,233.0,0.0528455284552845
2020-08-28,aoi,P001,P001,267.0,22.0,245.0,0.0823970037453183
2020-09-04,aoi,P001,P001,267.0,22.0,245.0,0.0823970037453183
2020-09-11,aoi,P001,P001,267.0,22.0,245.0,0.0823970037453183
2020-09-18,aoi,P001,P001,267.0,22.0,245.0,0.0823970037453183
2020-09-25,aoi,P001,P001,267.0,22.0,245.0,0.0823970037453183
2020-10-02,aoi,P001,P001,255.0,17.0,238.0,0.0666666666666666
2020-10-09,aoi,P001,P001,255.0,17.0,238.0,0.0666666666666666
2020-10-16,aoi,P001,P001,255.0,17.0,238.0,0.0666666666666666
2020-10-23,aoi,P001,P001,255.0,17.0,238.0,0.0666666666666666
2020-10-30,aoi,P001,P001,279.0,31.0,248.0,0.1111111111111111
2020-11-06,aoi,P001,P001,279.0,31.0,248.0,0.1111111111111111
2020-11-13,aoi,P001,P001,279.0,31.0,248.0,0.1111111111111111
2020-11-20,aoi,P001,P001,279.0,31.0,248.0,0.1111111111111111
2020-11-27,aoi,P001,P001,279.0,31.0,248.0,0.1111111111111111
2020-12-04,aoi,P001,P001,225.0,11.0,214.0,0.0488888888888888
2020-12-11,aoi,P001,P001,225.0,11.0,214.0,0.0488888888888888
2020-12-18,aoi,P001,P001,225.0,11.0,214.0,0.0488888888888888
2020-12-25,aoi,P001,P001,225.0,11.0,214.0,0.0488888888888888
2021-01-01,aoi,P001,P001,112.0,13.0,99.0,0.1160714285714285
2021-01-08,aoi,P001,P001,112.0,13.0,99.0,0.1160714285714285
2021-01-15,aoi,P001,P001,112.0,13.0,99.0,0.1160714285714285
2021-01-22,aoi,P001,P001,112.0,13.0,99.0,0.1160714285714285
2021-01-29,aoi,P001,P001,131.0,15.0,116.0,0.1145038167938931
2021-02-05,aoi,P001,P001,131.0,15.0,116.0,0.1145038167938931
2021-02-12,aoi,P001,P001,131.0,15.0,116.0,0.1145038167938931
2021-02-19,aoi,P001,P001,131.0,15.0,116.0,0.1145038167938931
2021-02-26,aoi,P001,P001,131.0,15.0,116.0,0.1145038167938931
2021-03-05,aoi,P001,P001,118.0,14.0,104.0,0.1186440677966101
2021-03-12,aoi,P001,P001,118.0,14.0,104.0,0.1186440677966101
2021-03-19,aoi,P001,P001,118.0,14.0,104.0,0.1186440677966101
2021-03-26,aoi,P001,P001,118.0,14.0,104.0,0.1186440677966101
2021-04-02,aoi,P001,P001,150.0,26.0,124.0,0.1733333333333333
2021-04-09,aoi,P001,P001,150.0,26.0,124.0,0.1733333333333333
2021-04-16,aoi,P001,P001,150.0,26.0,124.0,0.1733333333333333
2021-04-23,aoi,P001,P001,150.0,26.0,124.0,0.1733333333333333
2021-04-30,aoi,P001,P001,165.0,17.0,148.0,0.103030303030303
2021-05-07,aoi,P001,P001,165.0,17.0,148.0,0.103030303030303
2021-05-14,aoi,P001,P001,165.0,17.0,148.0,0.103030303030303
2021-05-21,aoi,P001,P001,165.0,17.0,148.0,0.103030303030303
2021-05-28,aoi,P001,P001,186.0,17.0,169.0,0.0913978494623656
2021-06-04,aoi,P001,P001,186.0,17.0,169.0,0.0913978494623656
2021-06-11,aoi,P001,P001,186.0,17.0,169.0,0.0913978494623656
2021-06-18,aoi,P001,P001,186.0,17.0,169.0,0.0913978494623656
2021-06-25,aoi,P001,P001,186.0,17.0,169.0,0.0913978494623656
2021-07-02,aoi,P001,P001,187.0,12.0,175.0,0.0641711229946524
2021-07-09,aoi,P001,P001,187.0,12.0,175.0,0.0641711229946524
2021-07-16,aoi,P001,P001,187.0,12.0,175.0,0.0641711229946524
2021-07-23,aoi,P001,P001,187.0,12.0,175.0,0.0641711229946524
2021-07-30,aoi,P001,P001,201.0,18.0,183.0,0.0895522388059701
2021-08-06,aoi,P001,P001,201.0,18.0,183.0,0.0895522388059701
2021-08-13,aoi,P001,P001,201.0,18.0,183.0,0.0895522388059701
2021-08-20,aoi,P001,P001,201.0,18.0,183.0,0.0895522388059701
2021-08-27,aoi,P001,P001,201.0,18.0,183.0,0.0895522388059701
2021-09-03,aoi,P001,P001,235.0,23.0,212.0,0.0978723404255319
